CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV
3569-JFODW,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.95,6652.45,0,5096
9819-FBNSV,Male,1,1,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,2575.45,0,4121
9544-PYPSJ,Female,1,1,1,62,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),96.1,6019.35,0,5868
1591-XWLGB,Female,0,1,0,71,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1379.6,0,4121
0396-UKGAI,Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,0,4028
3243-ZHOHY,Female,0,0,0,16,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.1,296.15,0,5052
5186-EJEGL,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,0,3628
7527-QNRUS,Male,0,1,1,17,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,25.15,412.6,0,3931
2203-GHNWN,Female,0,1,0,24,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.65,1928.7,0,3816
3878-AVSOQ,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,71.25,0,5033
3258-SYSWS,Male,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.8,7845.8,0,4598
5296-PSYVW,Female,0,1,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.7,0,4169
6319-QSUSR,Female,0,0,1,11,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,216.2,0,3838
0512-FLFDW,Female,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.5,6029.0,0,6442
0487-CRLZF,Female,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,3721.9,0,4517
2107-FBPTK,Female,1,0,0,30,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.1,3121.1,0,5655
9451-WLYRI,Female,0,1,0,53,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.05,990.45,0,6160
8219-VYBVI,Male,0,0,1,39,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1004.35,0,4295
1991-VOPLL,Female,0,0,0,9,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.05,157.65,0,3248
9738-QLWTP,Male,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,3219.75,0,3446
1016-DJTSV,Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,572.85,0,5242
9419-IPPBE,Female,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,4554.85,0,5692
0174-QRVVY,Male,0,1,1,71,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.35,1847.55,0,5747
5699-BNCAS,Male,1,0,0,71,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,24.65,1766.75,0,4788
2900-PHPLN,Female,1,1,0,70,1,0,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,1462.05,0,5209
8106-GWQOK,Male,0,1,0,38,0,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.0,2193.2,0,2187
8751-EDEKA,Female,0,1,0,28,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),89.9,2433.5,0,3676
6878-GGDWG,Female,0,1,0,32,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,641.15,0,3846
4039-PIMHX,Male,1,1,0,49,1,0,DSL,0,1,0,0,0,0,Two year,0,Mailed check,49.8,2398.4,0,4306
8450-LUGUK,Female,0,1,1,37,1,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,861.85,0,3753
3604-WLABM,Female,0,0,0,10,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,54.25,583.0,0,2253
0795-GMVQO,Male,0,1,0,67,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Credit card (automatic),109.9,7332.4,0,5416
2259-OUUSZ,Male,0,0,0,7,0,0,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),35.5,249.55,0,5124
1142-IHLOO,Female,0,0,0,51,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),87.55,4475.9,0,6021
4633-MKHYU,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,88.4,788.6,0,2952
6257-RJOHI,Male,0,0,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.8,202.3,0,4521
1545-JFUML,Male,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.0,6994.6,0,5295
7826-VVKWT,Female,1,1,1,24,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,96.55,2263.45,0,4309
1353-GHZOS,Male,0,1,0,22,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),59.75,1374.35,0,3947
2587-EKXTS,Male,0,0,0,44,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,111.5,4915.15,0,2827
5442-BXVND,Female,0,1,1,33,1,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.25,838.5,0,5531
9753-OYLBX,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,20.5,0,4454
2364-UFROM,Male,0,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4,2044.75,0,3380
6656-JWRQX,Female,0,0,0,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,30.55,30.55,0,5565
6473-ULUHT,Male,0,1,1,16,1,1,DSL,1,1,0,1,1,1,Month-to-month,0,Electronic check,84.9,1398.25,0,2269
7688-AWMDX,Male,0,1,0,71,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,3778.2,0,4957
2842-BCQGE,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.35,3161.4,0,4898
7244-QWYHG,Male,0,1,0,50,0,0,DSL,1,0,0,1,1,0,One year,1,Bank transfer (automatic),44.45,2188.45,0,5363
5312-UXESG,Female,0,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),98.05,3990.6,0,5614
2150-WLKUW,Female,0,1,0,40,1,1,DSL,0,1,0,0,1,0,One year,0,Bank transfer (automatic),63.9,2635.0,0,2654
7159-FVYPK,Female,0,1,1,3,1,1,DSL,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),69.15,235.0,0,2301
7032-LMBHI,Female,0,0,0,37,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),64.65,2347.85,0,5255
6088-BXMRG,Female,0,1,1,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.85,3089.6,0,3149
4821-SJHJV,Female,0,1,1,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.6,2901.8,0,4444
7346-MEDWM,Female,0,0,0,59,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,83.25,4949.1,0,4094
1137-DGOWI,Female,0,1,0,30,1,0,DSL,0,1,1,1,0,1,One year,0,Bank transfer (automatic),70.25,2198.9,0,5417
3812-LRZIR,Female,0,1,1,27,1,1,0,0,0,0,0,0,0,Two year,0,Electronic check,24.5,761.95,0,2645
9483-GCPWE,Male,0,0,1,9,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.1,190.25,0,3444
4227-OJHAL,Female,0,1,1,68,1,1,DSL,1,1,1,0,1,0,One year,1,Credit card (automatic),73.0,5163.0,0,4156
9220-CXRSC,Female,0,1,1,69,1,1,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),61.4,4059.85,0,5266
4993-JCRGJ,Male,0,0,0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,84.3,2281.6,0,5471
9537-JALFH,Male,0,1,1,69,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1356.7,0,6058
6698-OXETB,Male,0,0,0,11,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.4,231.45,0,5397
2103-ZRXFN,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.75,50.75,0,3631
3724-BSCVH,Male,0,1,1,10,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.45,242.4,0,4613
4877-TSOFF,Female,0,1,1,55,1,1,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),75.75,4264.25,0,4489
9209-NWPGU,Male,0,0,0,44,1,0,DSL,1,0,0,1,1,0,One year,0,Electronic check,65.4,2774.55,0,5827
7306-YDSOI,Male,0,1,1,69,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.75,4069.9,0,4665
5288-AHOUP,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.5,874.2,0,4333
0655-YDGFJ,Male,0,0,0,29,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),48.95,1323.7,0,4825
8468-EHYJA,Female,0,1,0,57,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.65,5497.05,0,5106
6823-SIDFQ,Male,0,0,0,28,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),18.25,534.7,0,5327
1097-FSPVW,Female,0,0,0,42,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Credit card (automatic),54.55,2455.05,0,5387
8328-SKJNO,Male,0,0,1,23,0,0,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),40.65,947.4,0,5230
7010-ZMVBF,Female,0,1,1,18,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,357.0,0,2047
5201-CBWYG,Male,0,1,1,62,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,1476.25,0,5105
6352-GIGGQ,Male,0,0,0,67,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),88.8,5903.15,0,4081
3635-QQRQD,Male,0,0,0,62,1,0,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.05,1201.65,0,4568
2897-DOVND,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,146.65,0,3527
3082-YVEKW,Female,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),77.15,1759.4,0,2572
0191-EQUUH,Female,0,0,1,25,0,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),35.05,844.45,0,2754
7134-HBPBS,Female,1,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.1,7774.05,0,4474
3489-HHPFY,Female,0,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.05,134.05,0,2115
2926-JEJJC,Female,0,0,0,8,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,140.95,0,5066
4950-BDEUX,Male,0,0,0,35,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Electronic check,49.2,1701.65,0,2782
5789-LDFXO,Male,0,0,0,24,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,24.6,592.65,0,5448
0508-OOLTO,Female,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,135.75,0,3916
2984-TBYKU,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),104.9,7732.65,0,6378
9822-WMWVG,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.5,4282.4,0,4434
9040-KZVWO,Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Bank transfer (automatic),75.5,2018.1,0,5184
1548-ARAGG,Female,0,1,1,4,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,58.5,224.85,0,5605
6339-RZCBJ,Male,0,0,0,48,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),78.9,3771.5,0,4063
4415-WNGVR,Female,1,1,0,12,1,0,DSL,1,0,1,1,1,1,One year,1,Electronic check,79.2,943.85,0,3355
2522-AHJXR,Male,0,1,0,60,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),109.45,6572.85,0,4350
0412-UCCNP,Male,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,59.2,3175.85,0,5162
1816-FLZDK,Male,0,0,0,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,29.15,29.15,0,3923
7096-UCLNH,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0,2313
4615-PIVVU,Female,0,0,0,42,1,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),66.5,2762.75,0,4668
8885-QSQBX,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),49.55,49.55,0,5277
8617-ENBDS,Male,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),73.6,232.5,0,5510
9385-NXKDA,Female,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),82.65,5919.35,0,4324
0430-IHCDJ,Male,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,749.25,0,2597
6674-KVJHG,Female,0,0,0,11,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,25.2,245.15,0,4998
1814-DKOLC,Female,0,0,0,5,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.45,134.75,0,4855
9351-HXDMR,Male,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.9,8240.85,0,4938
3537-HPKQT,Female,0,1,0,55,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),77.75,4266.4,0,4621
2129-ALKBS,Female,0,1,1,40,1,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.2,1077.5,0,2211
5821-MMEIL,Female,0,1,0,57,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1115.6,0,4408
1309-XGFSN,Male,1,1,1,52,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.85,4079.55,0,6090
6968-URWQU,Male,0,1,0,43,1,0,DSL,0,0,0,0,1,0,One year,1,Mailed check,56.35,2391.15,0,4928
4742-TXUEX,Female,0,1,1,47,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.3,890.5,0,5829
9631-XEYKE,Male,0,0,0,3,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.4,137.25,0,4639
1335-MXCSE,Male,0,1,1,55,1,0,DSL,0,0,1,1,0,0,Two year,1,Credit card (automatic),55.25,3119.9,0,5821
8873-TMKGR,Male,0,0,0,29,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.1,529.5,0,5880
8800-JOOCF,Female,0,0,1,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.05,966.55,0,4621
1469-LBJQJ,Female,0,1,0,66,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.2,6936.85,0,4016
0064-YIJGF,Male,0,1,1,27,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.75,1929.0,0,4994
2386-OWURY,Female,0,0,0,58,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.3,5817.7,0,6460
0310-VQXAM,Male,0,0,0,9,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,178.8,0,2788
3453-RTHJQ,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,435.0,0,5741
6278-FEPBZ,Female,0,0,0,9,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,186.15,0,5546
4280-DLSHD,Male,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,54.75,445.85,0,4099
1508-DFXCU,Male,0,0,0,12,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.45,912.0,0,2916
7868-BGSZA,Male,0,1,0,43,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,80.2,3581.6,0,5888
2800-QQUSO,Male,0,0,0,42,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,100.3,4222.95,0,3286
7973-DZRKH,Female,0,0,1,66,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),90.95,5930.05,0,6204
7698-YFGEZ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,0,5650
9773-PEQBZ,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.85,797.25,0,5739
0650-BWOZN,Female,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.55,1359.45,0,5313
7785-RDVIG,Female,0,1,1,3,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,54.7,0,5722
9602-WCXPI,Male,0,0,0,50,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),20.15,989.05,0,5249
2903-YYTBW,Male,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.55,44.55,0,3408
3620-MWJNE,Male,0,0,0,2,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,54.45,87.3,0,5753
8573-JGCZW,Male,0,0,0,17,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.65,351.55,0,4774
6837-HAEVO,Male,0,1,1,69,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,105.0,7297.75,0,5436
6701-YVNQG,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.7,6301.7,0,5764
4304-XUMGI,Male,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),75.15,3822.45,0,6084
9504-YAZWB,Female,0,0,0,53,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.25,1048.45,0,4218
8819-ZBYNA,Female,0,1,0,58,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),109.1,6393.65,0,4935
6174-NRBTZ,Male,0,0,0,46,0,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),30.75,1489.3,0,5646
9481-IEBZY,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Credit card (automatic),112.9,8061.5,0,5569
6137-NICCO,Female,0,1,1,6,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Mailed check,94.05,518.75,0,3083
9065-ZCPQX,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.85,5763.15,0,5091
6402-EJMWF,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,55.3,238.5,0,3684
3620-EHIMZ,Female,0,1,1,52,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.35,1031.7,0,5699
3213-VVOLG,Male,0,1,1,0,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.35,0.0,0,2299
6870-ECSHE,Female,0,0,0,2,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.45,34.8,0,4196
8747-UDCOI,Female,0,1,0,65,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.35,1319.95,0,5076
4626-OZDTJ,Female,0,1,0,51,1,1,DSL,0,1,0,1,1,1,One year,1,Credit card (automatic),78.65,3950.85,0,5408
9169-BSVIN,Male,0,0,0,12,1,1,DSL,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),74.75,827.05,0,3521
8194-PEEBY,Female,0,1,1,24,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.9,533.5,0,4158
6872-HXFNF,Female,0,1,0,64,1,1,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),58.35,3756.45,0,5331
7714-YXSMB,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,0,2921
8387-UGUSU,Female,0,1,1,15,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,284.3,0,3591
1080-BWSYE,Male,1,1,0,64,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.65,1740.8,0,6469
1194-HVAIF,Female,0,1,0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),95.0,2462.55,0,4235
1767-TGTKO,Female,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.45,411.75,0,4651
8439-LTUGF,Male,0,0,0,10,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.0,198.6,0,4802
8805-JNRAZ,Female,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.2,103.7,0,2342
6418-HNFED,Male,0,1,0,51,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),83.25,4089.45,0,5340
0206-OYVOC,Female,0,1,1,46,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,19.25,864.2,0,5596
7291-CDTMJ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.65,19.65,0,3075
7128-GGCNO,Male,0,0,0,46,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),72.8,3249.4,0,2642
0237-YFUTL,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),109.65,5405.8,0,4676
7691-KGKGP,Male,0,1,1,53,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Credit card (automatic),65.0,3363.8,0,5534
6710-HSJRD,Male,0,1,0,61,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,114.1,7132.15,0,5239
3675-EQOZA,Male,0,0,0,5,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.65,93.55,0,5597
0840-DCNZE,Male,0,0,0,47,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),86.95,4138.9,0,5631
1732-FEKLD,Female,0,0,0,54,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer (automatic),94.75,5121.75,0,5665
9862-KJTYK,Male,0,0,1,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.35,566.1,0,3072
0479-HMSWA,Female,0,0,1,26,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.45,2715.3,0,5980
5854-KSRBJ,Male,0,1,1,70,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1782.05,0,4954
0365-BZUWY,Male,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,0,3803
5701-SVCWR,Female,0,0,1,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.0,24.0,0,2559
3129-AAQOU,Female,0,1,1,19,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.6,485.9,0,5038
4922-CVPDX,Female,0,1,0,26,1,0,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),73.5,1905.7,0,3596
1357-BIJKI,Male,0,1,0,50,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,4858.7,0,5154
1099-BTKWT,Female,0,1,0,68,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,54.4,3723.65,0,4897
2018-PZKMU,Male,0,1,1,9,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.1,970.45,0,4171
7340-KEFQE,Female,0,1,1,51,0,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),34.2,1782.0,0,6404
4570-QHXHL,Female,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.75,405.7,0,5644
7392-YYPYJ,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.65,2415.95,0,4094
2223-GDSHL,Male,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8297.5,0,6481
9470-RTWDV,Male,0,1,1,26,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,2083.1,0,3973
2176-OSJUV,Male,0,1,0,71,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),65.15,4681.75,0,4384
9348-YVOMK,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.8,176.2,0,5565
8104-OSKWT,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.8,1001.2,0,5906
4521-YEEHE,Female,0,1,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.85,1594.75,0,3127
4090-KPJIP,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,212.4,0,3641
3786-WOVKF,Female,1,1,0,72,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Bank transfer (automatic),106.85,7677.4,0,4768
2592-HODOV,Male,0,0,0,13,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.3,259.65,0,2823
7995-ZHHNZ,Male,0,1,0,42,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),56.1,2386.85,0,5904
3824-RHKVR,Female,0,0,0,17,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,340.35,0,4222
5816-SCGFC,Female,1,0,0,7,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.3,419.35,0,3660
5989-AXPUC,Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,118.6,7990.05,0,4175
4979-HPRFL,Male,0,1,1,56,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.15,1402.25,0,5137
8590-OHDIW,Female,0,1,1,38,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.3,749.35,0,4686
8015-IHCGW,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,115.5,8425.15,0,4017
2332-TODQS,Female,0,0,0,48,1,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),25.05,1171.5,0,3642
9278-VZKCD,Female,1,1,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,109.1,5647.95,0,4428
